event,date,Time,latitude,longitude,depth,magnitude,DateTime,time,Year,Month,Day,Hour,Minute,Second,i+,N+,T+,R+,dm+,n_child,n_parent,eventdateTime,x_km,y_km,time_days,cluster_id,cluster_probability
298560,2014-06-02,06:31:40.58,-33.332661,-177.86606,33.0,5.3776019,2014-06-02 06:31:40.580,12570.977488194443,2014,6,2,6,31,40.58,298558,9.236776520655481e-08,1.3135000020906535e-05,0.007032186148423,-1.2723565,0.2073942010879612,0.0414788402175922,2014-06-02 06:31:40.580,2511.136437116455,342.658574507108,12570.878195138888,9,1.0
294558,2014-01-20,02:52:45.98,-40.620579,175.86497,34.179688,6.2297616,2014-01-20 02:52:45.980,12437.825467361112,2014,1,20,2,52,45.98,236839,4.0261758691778135e-06,31.74716038596913,1.268200311533125e-07,-2.9937616,72.2976184992633,0.165915360870369,2014-01-20 02:52:45.980,1761.9666568524524,-304.1543133971,12437.726174305555,46,1.0
294347,2014-01-11,16:35:17.26,-36.892168,176.97253,245.70312,4.3907539,2014-01-11 16:35:17.260,12429.396662731482,2014,1,11,16,35,17.26,259335,1.0866815537874988e-05,2.5713454299150595,4.226120462638096e-06,0.6552461000000003,0.7051402836990682,1.327322886962952,2014-01-11 16:35:17.260,1954.1815894889457,80.58022547694257,12429.297369675925,25,1.0
298334,2014-05-23,07:00:34.75,-45.610636,167.17532,80.234375,5.0665752,2014-05-23 07:00:34.750,12560.997559606483,2014,5,23,7,0,34.75,228779,7.424468853556184e-06,0.1704843804353668,4.354926143143601e-05,2.7334248,0.497746082611107,358.8334467223906,2014-05-23 07:00:34.750,960.0954753861107,-717.2079824545756,12560.898266550927,14,1.0
301575,2014-10-13,05:13:41.57,-46.28947067,165.8665924,9.729614258,6.185397483,2014-10-13 05:13:41.570,12703.92333298611,2014,10,13,5,13,41.57,301572,1.228117127825152e-06,0.0006140572270722,0.002000004354123,-3.161785163,3.774574459800895,0.0829576804351845,2014-10-13 05:13:41.570,848.7232439679943,-778.37538184728,12703.824039930554,15,1.0
302369,2014-11-16,22:33:17.96,-37.59731987,-179.8875817,32.1875,6.475534207,2014-11-16 22:33:17.960,12738.645281944444,2014,11,16,22,33,17.96,301612,3.3565612628346234e-05,0.0149275265320241,0.0022485716274787,0.0380030339999999,5.765558790245323,3.608659098930526,2014-11-16 22:33:17.960,2203.2949744549187,-69.29035619716487,12738.545988888889,24,0.5750241253161397
303964,2015-01-05,17:48:41.75,-43.05787176,171.252012,5.1171875,5.951265019,2015-01-05 17:48:41.750,12788.447640625,2015,1,5,17,48,41.75,39857,5.954303879490503e-05,12.230322297331956,4.868476671943007e-06,-0.451265019,19.826885624009098,9.58161209026381,2015-01-05 17:48:41.750,1329.3214900650885,-489.9158128737256,12788.348347569445,30,1.0
311173,2015-10-12,08:05:01.71,-40.57806609,176.3257242,23.28125,5.691131913,2015-10-12 08:05:01.710,13068.042316087962,2015,10,12,8,5,1.71,311164,2.2260271321684524e-08,0.0027899906938499,7.978618484553845e-06,-1.9212541990000005,8.212810363083266,0.1244365206527767,2015-10-12 08:05:01.710,1800.9703869985656,-308.850399964773,13067.943023032409,39,0.9952733198853841
306488,2015-03-31,04:53:16.85,-35.38542175,178.5587921,210.9905396,4.118449673,2015-03-31 04:53:16.850,12872.90915798611,2015,3,31,4,53,16.85,306485,6.173694153130761e-06,0.0009656744036256,0.0063931425850693,-0.8517763519999999,0.0829576804351845,0.0414788402175922,2015-03-31 04:53:16.850,2133.5077560605273,209.54627233355944,12872.809864930554,26,1.0
307384,2015-05-04,02:29:10.43,-44.53660583,168.8369293,4.294401169,5.792173636,2015-05-04 02:29:10.430,12906.809083680557,2015,5,4,2,29,10.43,307099,4.790441157966772e-05,0.0061362263976059,0.0078068194482454,0.4409469149999996,15.84491696312024,25.59244441425442,2015-05-04 02:29:10.430,1108.3909136330817,-618.7067656411922,12906.709790625,16,1.0
309099,2015-07-07,05:35:15.14,-35.62511826,-178.950592,33.0,5.656613508,2015-07-07 05:35:15.140,12970.93830486111,2015,7,7,5,35,15.14,309066,5.544765522324382e-06,0.0068241044526083,0.0008125264730092,-1.600511774,0.6221826032638837,0.0829576804351845,2015-07-07 05:35:15.140,2344.428662417684,121.76216538044214,12970.839011805554,23,1.0
310461,2015-09-07,14:06:26.57,-32.88363266,-177.8951111,33.0,5.774617791,2015-09-07 14:06:26.570,13033.293298263889,2015,9,7,14,6,26.57,310452,1.0748541789901533e-08,0.000590429940587,1.8204601513288035e-05,-1.0858527439999994,0.663661443481476,0.0414788402175922,2015-09-07 14:06:26.570,2522.4400953999325,392.4333176162303,13033.194005208332,20,0.9577198942067047
313454,2016-02-14,00:13:43.98,-43.49731827,172.7545929,8.0,5.701799323,2016-02-14 00:13:43.980,13192.715027546295,2016,2,14,0,13,43.98,271199,4.06639239386156e-06,1.3854827028553276,2.935000477076453e-06,0.198200677,9.37421788917585,19.90984330444428,2016-02-14 00:13:43.980,1439.1041420919973,-562.1765871071864,13192.61573449074,27,1.0
315846,2016-06-07,02:55:22.56,-45.10600281,166.8423462,17.04810905,5.75868198,2016-06-07 02:55:22.560,13306.82727962963,2016,6,7,2,55,22.56,315841,2.187061326500908e-06,0.0011668919360733,0.001874262096506,-1.5937946370000002,1.5761959282685056,0.165915360870369,2016-06-07 02:55:22.560,942.4540392334363,-657.7859665418433,13306.727986574073,11,1.0
317400,2016-09-01,16:37:55.44,-36.97947693,179.5200195,21.78820992,7.079899473,2016-09-01 16:37:55.440,13393.398493518518,2016,9,1,16,37,55.44,317361,1.6810535671495886e-07,0.0008967534603272,0.0001874599476355,-1.379724747,78.89275409386046,2.57168809349072,2016-09-01 16:37:55.440,2171.3180441056347,12.531561945302137,13393.299200462963,50,0.3580567200449646
320093,2016-11-09,04:33:00.72,-33.37765884,-178.2472382,33.0,5.421299283,2016-11-09 04:33:00.720,13461.895082407404,2016,11,9,4,33,0.72,284313,1.1036723895889518e-05,1.8547163099521773,5.950626430936003e-06,0.1193454150000006,0.2488730413055535,0.331830721740738,2016-11-09 04:33:00.720,2475.652456498821,348.1303231262203,13461.795789351852,18,1.0
320208,2016-11-13,11:02:56.34,-42.6925354,173.0221405,15.11445332,7.820379733,2016-11-13 11:02:56.340,13466.165865046296,2016,11,13,11,2,56.34,320188,6.071874402407775e-05,0.053786981706195,0.0011288743502237,-5.494018872,553.8254745852918,0.1244365206527767,2016-11-13 11:02:56.340,1479.3063966689044,-478.3994913376064,13466.06657199074,66,1.0
324851,2016-11-22,00:19:42.52,-40.67358017,177.2288055,29.1119442,5.548644778,2016-11-22 00:19:42.520,13474.719177314815,2016,11,22,0,19,42.52,324838,1.3256501093235744e-08,0.0004053732520717,3.270196300689769e-05,-1.625889198,0.4562672423935147,0.0414788402175922,2016-11-22 00:19:42.520,1872.3717591151915,-338.18121763610634,13474.619884259258,65,1.0
337998,2017-08-26,00:39:02.30,-33.19853973,-178.4397278,33.0,5.300686765,2017-08-26 00:39:02.300,13751.732600694446,2017,8,26,0,39,2.3,337996,5.560191630969422e-07,0.0002599716985106,0.0021387680516086,-0.8413945219999999,0.0829576804351845,0.0414788402175922,2017-08-26 00:39:02.300,2463.8711951909722,372.86237158044736,13751.63330763889,17,1.0
337807,2017-08-17,20:08:49.92,-38.31808853,176.1132355,133.4358978,4.616697855,2017-08-17 20:08:49.920,13743.544957407406,2017,8,17,20,8,49.92,310829,1.5601122484356576e-05,1.7394002570718017,8.969253868353643e-06,0.4337781170000001,0.9540133250046218,4.521193583717555,2017-08-17 20:08:49.920,1843.077272818344,-57.293580063350824,13743.445664351853,45,1.0
338742,2017-09-30,06:34:33.18,-37.07653046,179.0947571,12.0,5.256951046,2017-09-30 06:34:33.180,13786.979485879629,2017,9,30,6,34,33.18,317460,1.4680874243395758e-06,0.398944283326224,3.6799309720628175e-06,0.556638907,1.65915360870369,5.226333867416623,2017-09-30 06:34:33.180,2131.9773721440315,12.154441179509181,13786.880192824075,51,0.9297785761140634
339403,2017-10-31,07:36:07.02,-37.46266174,177.3622894,11.62663746,4.750828105,2017-10-31 07:36:07.020,13818.022238657408,2017,10,31,7,36,7.02,339401,8.658285312282094e-09,1.4230520331507904e-05,0.0006084306905568,-2.070760753,2.903518815231457,0.0414788402175922,2017-10-31 07:36:07.020,1972.4721920558422,9.649985827940753,13817.922945601851,52,1.0
342236,2018-03-07,16:04:33.90,-42.35692596,173.4416962,8.975295067,4.712806441,2018-03-07 16:04:33.900,13945.375327546297,2018,3,7,16,4,33.9,339192,3.6219861534297683e-07,0.1806721949838358,2.0047280400583035e-06,0.8759840920000004,0.2488730413055535,2.3642938924027583,2018-03-07 16:04:33.900,1520.9811211334118,-448.8282006855679,13945.276034490742,62,0.9948728038017102
343863,2018-05-27,01:13:12.89,-45.13685989,167.3456573,69.78260803,4.58867646,2018-05-27 01:13:12.890,14025.756334375,2018,5,27,1,13,12.89,15424,1.4971795348030531e-05,3.88040777091869,3.858304650412023e-06,2.11132354,0.5807037630462916,68.93783244163832,2018-05-27 01:13:12.890,981.1916671741872,-666.8250312307146,14025.657041319442,13,0.9945553852916997
346582,2018-10-06,09:37:15.89,-44.43523788,167.8302917,5.0,5.159442978,2018-10-06 09:37:15.890,14158.106369097222,2018,10,6,9,37,15.89,346561,5.5691338056402376e-05,0.0098213794948948,0.0056704191183479,-1.0173024820000007,2.0739420108796125,0.2488730413055535,2018-10-06 09:37:15.890,1031.0420215856068,-595.041637078135,14158.007076041666,12,1.0
349231,2019-02-16,14:15:13.72,-35.07642365,178.8157654,213.0048981,4.048525188,2019-02-16 14:15:13.720,14291.299399537036,2019,2,16,14,15,13.72,348476,2.002403862917772e-05,0.4543735657583654,4.406955011952972e-05,-0.324366747,0.0,0.1244365206527767,2019-02-16 14:15:13.720,2164.7671952410424,237.25224072153497,14291.200106481481,67,1.0
355291,2019-10-24,08:53:37.45,-44.6741333,167.4391632,5.0,5.62728772,2019-10-24 08:53:37.450,14541.076063078704,2019,10,24,8,53,37.45,355287,1.3824935608406273e-07,0.0022278803068096,6.205421164750075e-05,-2.166994213,2.613166933708312,0.0829576804351845,2019-10-24 08:53:37.450,996.2327152511548,-616.8139411066508,14540.97677002315,6,0.670171679822869
353343,2019-07-23,23:08:52.48,-33.94016266,-179.1854553,12.0,5.842527681,2019-07-23 23:08:52.480,14448.669987037038,2019,7,23,23,8,52.48,351217,2.686643369919812e-05,0.6505209102408106,4.1299877184966535e-05,-1.944730666,0.497746082611107,0.0829576804351845,2019-07-23 23:08:52.480,2374.8716441439556,311.6190268674137,14448.570693981483,42,0.904710089172319
351501,2019-05-25,18:16:13.68,-37.51703644,177.1413727,5.771409512,4.197914324,2019-05-25 18:16:13.680,14389.466760185183,2019,5,25,18,16,13.68,351425,3.3120795187504237e-09,0.0211331927000157,1.5672404855078813e-07,-1.4172040140000002,1.1614075260925831,0.0414788402175922,2019-05-25 18:16:13.680,1952.0533581999612,8.54141803648575,14389.36746712963,68,1.0
352274,2019-06-19,15:46:27.24,-37.54124451,177.1175842,5.0,4.394496502,2019-06-19 15:46:27.240,14414.362750462964,2019,6,19,15,46,27.24,352272,2.4754313267795768e-08,0.0004276007560701,5.789118217493176e-05,-1.838140278,1.6176747684860977,0.0414788402175922,2019-06-19 15:46:27.240,1949.36215811831,6.411595393503233,14414.263457407407,69,1.0
359275,2020-05-24,19:53:33.27,-40.44614029,174.9778137,36.52345657,5.84628854,2020-05-24 19:53:33.270,14754.534348032408,2020,5,24,19,53,33.27,320207,6.507662473436042e-05,0.1209329173393583,0.000538121680731,1.9740911930000005,19.70244910335632,553.8254745852918,2020-05-24 19:53:33.270,1693.358841248819,-267.64071000760816,14754.435054976851,33,0.8863179586795976
359955,2020-06-18,12:49:49.89,-33.4619751,-177.4386749,10.0,7.394644571,2020-06-18 12:49:49.890,14779.240095949071,2020,6,18,12,49,49.89,312531,7.768517290592611e-06,11.40536742630945,6.811281916856535e-07,-3.2059146039999997,9.789006291351772,0.0829576804351845,2020-06-18 12:49:49.890,2545.234619545475,316.75025000129483,14779.140802893517,63,0.5734604389630846
357085,2020-01-26,09:43:35.58,-35.74417877,-179.2729492,33.0,5.48606234,2020-01-26 09:43:35.580,14635.110763657409,2020,1,26,9,43,35.58,357065,1.1027652460463313e-07,0.0010480038957692,0.0001052253002587,-0.1362983309999998,0.7051402836990682,0.4147884021759225,2020-01-26 09:43:35.580,2312.7313085192764,117.10722659327035,14635.01147060185,64,1.0
368240,2021-03-19,18:52:43.66,-35.53553772,178.9234619,161.5651855,5.896496655,2021-03-19 18:52:43.660,15053.492107175924,2021,3,19,18,52,43.66,365402,1.8119302604356443e-06,0.0028594816819246,0.0006336568868019,1.339022913,2.654645773925904,181.67732015305407,2021-03-19 18:52:43.660,2161.334578211486,184.50184756939294,15053.392814120372,76,1.0
360232,2020-06-24,22:20:01.69,-44.61588669,167.4815063,5.0,5.888094491,2020-06-24 22:20:01.690,14785.63606585648,2020,6,24,22,20,1.69,355290,5.809231338032902e-06,0.309266055238508,1.878392807627331e-05,-0.2608067710000004,6.885487476120313,2.613166933708312,2020-06-24 22:20:01.690,1000.533513696339,-610.8740923210036,14785.536772800926,7,1.0
361496,2020-08-28,15:47:04.25,-36.77912521,177.0865936,5.319799423,5.259493282,2020-08-28 15:47:04.250,14850.363178819443,2020,8,28,15,47,4.25,361494,4.5331339175571123e-10,1.5955374861581716e-05,2.8411328200581847e-05,-2.1033231810000004,5.931474151115692,0.0414788402175922,2020-08-28 15:47:04.250,1967.0594178559297,90.46815155202692,14850.263885763889,72,0.6425966492442929
370678,2021-05-31,04:09:00.38,-45.26531219,166.7803192,12.0,5.514803039,2021-05-31 04:09:00.380,15125.878411805556,2021,5,31,4,9,0.38,153665,6.451014479298196e-06,1.431933762513241,4.505106764139549e-06,1.5851969609999994,1.3688017271805444,278.2815390198264,2021-05-31 04:09:00.380,935.0744676470931,-674.7064146479095,15125.779118749999,8,0.9572663753431457
365403,2021-03-04,13:27:35.22,-37.40475845,179.9621277,33.0,7.235519568,2021-03-04 13:27:35.220,15038.266315046296,2021,3,4,13,27,35.22,365401,9.019609818441394e-07,3.723234776689347e-06,0.2422519760212789,-4.379701409,181.67732015305407,0.0414788402175922,2021-03-04 13:27:35.220,2196.377483293436,-44.61316474492528,15038.167021990741,83,0.9755218581976833
365897,2021-03-05,21:33:23.55,-37.44074249,179.8057556,12.0,5.372119252,2021-03-05 21:33:23.550,15039.603679976852,2021,3,5,21,33,23.55,365470,7.108759448236986e-10,0.0083371203081323,8.526636518970273e-08,-1.1648611630000003,0.829576804351845,0.0414788402175922,2021-03-05 21:33:23.550,2181.9714095496042,-44.700066758749585,15039.504386921297,82,0.8823337506176354
369566,2021-04-18,03:09:15.52,-37.41912842,-179.9342957,33.0,4.790293225,2021-04-18 03:09:15.520,15082.836920370371,2021,4,18,3,9,15.52,365516,4.957801939584976e-07,0.3057163998292637,1.6216997002299536e-06,-0.5928397519999997,0.9125344847870296,0.1244365206527767,2021-04-18 03:09:15.520,2204.760452261362,-48.731074239031244,15082.737627314815,80,1.0
369978,2021-05-02,17:29:08.48,-37.4916153,-179.9924469,33.0,4.632253642,2021-05-02 17:29:08.480,15097.434061111113,2021,5,2,17,29,8.48,369912,7.302459134897339e-07,0.0280287424011245,2.605346693901024e-05,-1.076294508,0.7051402836990682,0.0829576804351845,2021-05-02 17:29:08.480,2197.607064277018,-55.19201140376527,15097.334768055556,81,1.0
372696,2021-09-04,04:54:27.04,-39.92452621,176.5695038,35.60233307,4.872817979,2021-09-04 04:54:27.040,15221.90997037037,2021,9,4,4,54,27.04,363579,1.6798668916504887e-05,6.978277870655077,2.40728002350642e-06,-1.753899137,2.2398573717499817,0.165915360870369,2021-09-04 04:54:27.040,1838.784651140516,-242.47149781624773,15221.810677314814,29,0.9769976013924834
379199,2022-08-14,13:44:18.51,-32.83261871,-178.617157,12.0,6.691298983,2022-08-14 13:44:18.510,15566.277927199077,2022,8,14,13,44,18.51,375151,1.8938943177077527e-05,0.2512002501110712,7.539380700737138e-05,-0.999464808,2.488730413055535,0.2903518815231458,2022-08-14 13:44:18.510,2458.951487914473,417.56613413620425,15566.178634143518,71,0.7069152141690991
374609,2021-12-14,16:53:42.16,-34.96774673,179.2295227,176.8967285,4.511331804,2021-12-14 16:53:42.160,15323.409450925925,2021,12,14,16,53,42.16,373922,9.180751625240028e-06,0.2754698988063556,3.3327603723751074e-05,-0.3457835600000001,0.0414788402175922,0.0414788402175922,2021-12-14 16:53:42.160,2204.3615456676616,239.19126064244995,15323.310157870372,77,0.9361904713964647
375431,2022-01-24,20:25:48.31,-37.475811,179.897583,12.0,5.297735055,2022-01-24 20:25:48.310,15364.556744328704,2022,1,24,20,25,48.31,365402,2.707671444054139e-07,0.0612790124531403,4.418595104032851e-06,1.9377845129999995,0.9540133250046218,181.67732015305407,2022-01-24 20:25:48.310,2188.730354105921,-50.76828673707071,15364.457451273147,73,1.0
387002,2023-09-19,21:14:49.06,-43.69734573,171.0763245,11.69156933,5.973363132,2023-09-19 21:14:49.060,15967.590780787035,2023,9,19,21,14,49.06,320207,7.724819907670971e-05,0.2347966568265912,0.0003290004215594,1.847016601,7.632106600036974,553.8254745852918,2023-09-19 21:14:49.060,1301.7119766665464,-557.555047399149,15967.49148773148,5,1.0
381165,2022-11-30,10:47:59.05,-38.85837173,175.9560089,9.143449783,5.74251188,2022-11-30 10:47:59.050,15674.155479745368,2022,11,30,10,47,59.05,381163,1.72371503216704e-08,0.0002973999131088,5.795950019447944e-05,-3.0910678350000005,13.06583466854156,0.0414788402175922,2022-11-30 10:47:59.050,1815.7380812742947,-113.20505946178572,15674.056186689815,84,1.0
383238,2023-03-17,15:46:01.65,-38.06438065,176.6934509,4.716814995,4.926049046,2023-03-17 15:46:01.650,15781.362454282407,2023,3,17,15,46,1.65,383229,4.4606629403354277e-11,4.118491438337845e-05,1.0830817562985335e-06,-0.2643879209999999,4.313799382629594,0.4562672423935147,2023-03-17 15:46:01.650,1899.1260470401005,-41.68972634950007,15781.263161226852,79,1.0
384307,2023-04-25,22:16:14.37,-40.28248215,176.619812,20.70372009,5.887213472,2023-04-25 22:16:14.370,15820.633434837962,2023,4,25,22,16,14.37,384265,1.5519459182811805e-05,0.0205562238212197,0.000754976172559,-1.972960961,15.513086241379504,0.0829576804351845,2023-04-25 22:16:14.370,1833.2071593854043,-282.63268471993985,15820.534141782406,74,1.0
386432,2023-08-19,18:16:35.28,-37.02398682,177.3850708,190.3697052,4.720611408,2023-08-19 18:16:35.280,15936.467010185186,2023,8,19,18,16,35.28,31431,3.3790451039334666e-05,50.80200030914202,6.651401683735264e-07,-0.122611408,1.65915360870369,0.2488730413055535,2023-08-19 18:16:35.280,1986.3154394047035,57.12115888087794,15936.36771712963,85,1.0
386811,2023-09-08,09:09:56.24,-33.04370117,-178.8240204,100.0,6.778439537,2023-09-08 09:09:56.240,15956.087391666668,2023,9,8,9,9,56.24,379198,7.109153277216282e-06,0.1395832812311268,5.093126637025173e-05,-0.0871405539999994,5.3507703880694,2.488730413055535,2023-09-08 09:09:56.240,2433.9926990585604,400.01787911581766,15955.988098611111,35,1.0
389933,2024-02-18,04:09:10.98,-37.87085724,176.3692322,175.2164612,4.831247654,2024-02-18 04:09:10.980,16118.878534490745,2024,2,18,4,9,10.98,389931,1.5398464063140563e-05,0.0002546938480265,0.0604587200768713,-2.481563468,1.949505490226836,0.0414788402175922,2024-02-18 04:09:10.980,1876.5460102674963,-13.665528588551872,16118.779241435186,86,0.967812496728114
394574,2024-10-07,23:59:05.05,-33.5956916809082,-178.18180847168,33.0,6.33468010995387,2024-10-07 23:59:05.050,16351.704854745369,2024,10,7,23,59,5.05,394568,7.462419619077698e-08,0.0011281597882412,6.614683218510263e-05,-1.8896761872845795,2.2813362119675737,0.0414788402175922,2024-10-07 23:59:05.050,2474.790778383866,322.5781144299421,16351.605561689814,36,1.0
395560,2024-11-27,22:03:59.40,-37.6783332824707,179.675811767578,33.0,5.85142426941358,2024-11-27 22:03:59.400,16402.62492824074,2024,11,27,22,3,59.4,365406,8.731635370803859e-06,3.76226048762415,2.320848170807505e-06,-0.8815676974135798,4.147884021759225,0.2073942010879612,2024-11-27 22:03:59.400,2163.7677484508995,-67.42287213586077,16402.525635185186,70,1.0
395547,2024-11-26,22:29:56.94,-44.9681625366211,167.402908325195,83.2404098510742,4.85478146224329,2024-11-26 22:29:56.940,16401.642955324074,2024,11,26,22,29,56.94,379604,5.756694497850033e-06,10.252962934316058,5.61466430214306e-07,-1.16348560824329,0.497746082611107,0.165915360870369,2024-11-26 22:29:56.940,988.4770628821808,-648.85644031572,16401.54366226852,4,1.0
394513,2024-10-05,16:08:55.13,-41.2635078430176,174.417037963867,29.7079792022705,5.70388667741118,2024-10-05 16:08:55.130,16349.378351041669,2024,10,5,16,8,55.13,394418,3.790152340224252e-06,0.0116137074727804,0.0003263516279454,-0.6834961217867299,5.060418506546255,1.1614075260925831,2024-10-05 16:08:55.130,1626.7860975835852,-346.56660773245244,16349.27905798611,37,1.0
